lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,layer,path,LSOA code,LSOA name,Community buildings,Leisure and recreational buildings,Community service Total,Defence Total,Industry,Offices,Retail,Storage and warehousing,Industry and commerce Total,Landfill and waste disposal,Minerals and mining,Minerals and landfill Total,Institutional and communal accommo-dations,Residential,Residential Total,Highways and road transport,Transport (other),Utilities,Transport and utilities Total,Unidentified building,Unidentified general manmade surface,Unidentified structure,Unknown,Unknown developed use Total,Developed use Total,Agricultural buildings,Agricultural land,Agriculture Total,Forestry and woodland,Natural land,Rough grassland,Water,"Forest, open land and water Total",Outdoor recreation Total,Residential gardens Total,Undeveloped land Total,Non-developed Total,Vacant Total
E01032639,Southwark 014F,E02000820,Southwark 014,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01032639,Southwark 014F,4.258558036,,4.258558036,,0.01033028,1.215671962,3.288803946,1.070060562,6.607564517,,,,0.327973764,23.06287179,23.39084556,20.51502405,6.757059633,0.202568832,27.47465252,2.857402148,19.90808736,0.5798539,,23.34534341,85.07696404,,,,,,,,,0.346094151,8.727707278,5.849234534,14.92303596,
E01032640,Southwark 035B,E02006941,Southwark 035,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01032640,Southwark 035B,0.009683836,,0.009683836,,0.000524769,10.03189618,8.212297062,,18.29667011,,,,,30.05787129,30.05787129,22.04442408,,,22.04442408,4.746010143,19.41024634,,,24.15625648,94.5649058,,,,,0.034584983,,0.077874808,0.112459792,,4.609228355,0.713406057,5.435094204,
E01032719,Southwark 014G,E02000820,Southwark 014,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01032719,Southwark 014G,1.534022313,,1.534022313,,0.001141797,,0.433433622,,0.547613358,,,,,23.28331195,23.28331195,37.67108788,3.853642824,,41.5247307,0.250341585,10.34846477,1.790595622,,12.38940198,79.27908031,,,,,,,,,2.193179465,17.01019254,1.517547685,20.72091969,
E01032803,Southwark 036C,E02006942,Southwark 036,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01032803,Southwark 036C,,,,,0.014197344,6.43136056,0.686982461,8.145095741,16.68317313,,,,,29.83188929,29.83188929,15.93607203,,0.150185174,16.0862572,1.405811082,20.65756752,,,22.0633786,84.66469823,,,,,,,,,5.667911775,4.434276267,5.233113733,15.33530177,
E01032834,Southwark 035C,E02006941,Southwark 035,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01032834,Southwark 035C,,,,,,10.93518131,2.011498307,,12.94667961,,,,,40.20882406,40.20882406,17.41659989,,0.995798496,18.41239838,3.785492453,23.54750343,,,27.33299589,98.90089795,,,,,0.047885637,,1.7249e-09,0.047885639,,0.372878713,0.678337702,1.099102053,
E01033870,Southwark 004G,E02000810,Southwark 004,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01033870,Southwark 004G,0.108034887,,0.108034887,,0.002731674,1.356747643,,3.695167169,5.325082206,,,,,34.24345021,34.24345021,26.47946988,,1.550144659,28.02961454,1.444353078,12.03119477,,,13.47554785,81.18172969,,,,,,,,,,15.14819294,0.877343459,16.0255364,2.792733913
E01033872,Southwark 004I,E02000810,Southwark 004,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01033872,Southwark 004I,3.386514274,,3.386514274,,,,0.606321738,,0.606321738,,,,,19.21256416,19.21256416,20.90533184,0.012301476,0.028374093,20.94600741,0.441170431,13.6803255,,,14.12149593,58.27290351,,0.387761308,0.387761308,,,,,,25.11510162,11.18536079,3.451579452,40.13980317,1.587293321
E01033874,Southwark 009H,E02000815,Southwark 009,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01033874,Southwark 009H,0.012839562,,0.012839562,,,,0.491937877,,0.491937877,,,,,15.22282277,15.22282277,22.82237868,10.96935711,,33.79173579,0.599618726,9.732101209,,,10.33171993,59.85105593,,,,,,,,,8.999545757,,2.577929921,11.57747568,28.57146839
E01033875,Southwark 012G,E02000818,Southwark 012,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01033875,Southwark 012G,3.623770268,,3.623770268,,0.004681888,0.334057036,0.239482775,,1.041728599,,,,,21.03883746,21.03883746,29.29540554,,0.783586271,30.07899181,0.235608627,11.2881603,0.028190832,,11.55195976,67.33528789,,,,,,,0.037790327,0.037790327,11.74869235,8.775805153,3.43779958,24.00008741,8.664624701
E01033876,Southwark 012H,E02000818,Southwark 012,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01033876,Southwark 012H,2.111622514,,2.111622514,,,3.608550556,1.731296539,,5.339847095,,,,,30.00643516,30.00643516,29.53365088,1.290044954,0.589097316,31.41279315,0.495679162,7.412727885,0.020561239,,7.928968285,76.79966621,,,,,,,,,0.581288835,15.36377403,5.652527098,21.59758997,1.602743819
E01033882,Southwark 022G,E02000828,Southwark 022,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01033882,Southwark 022G,0.426717284,,0.426717284,,0.002276165,,0.3364796,,0.564096118,,,,,33.6241722,33.6241722,25.52896402,,0.025698988,25.55466301,0.191674574,5.27276247,,,5.464437044,65.63408565,,,,,,,,,,33.98786059,0.378053755,34.36591435,
E01033883,Southwark 022H,E02000828,Southwark 022,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01033883,Southwark 022H,4.328257449,,4.328257449,,,0.154928544,0.514851122,,0.669779666,,,,0.080174433,31.51526307,31.5954375,25.63549195,0.005563079,0.014350961,25.65540599,1.736528919,11.57358723,,,13.31011614,75.55899675,,,,,,,,,0.559610618,21.26390766,2.617484973,24.44100325,
E01033885,Southwark 036A,E02006942,Southwark 036,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01033885,Southwark 036A,10.80370179,,10.80370179,,,1.537694679,2.897022447,,4.434717126,,,,,15.20623478,15.20623478,31.1196625,11.3408641,,42.4605266,0.614967562,13.65879659,0.056609698,,14.33037385,87.23555415,,,,,,,,,2.174299254,5.396598168,5.193548427,12.76444585,
E01003911,Southwark 020A,E02000826,Southwark 020,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003911,Southwark 020A,10.63720515,,10.63720515,,,0.77114832,0.00372532,,0.77487364,,,,0.038362022,17.60323249,17.64159451,23.61865061,0.004988472,0.027821503,23.65146058,0.861503052,12.87768999,,,13.73919304,66.44432692,,,,,,,,,5.85988162,20.91984642,6.775945035,33.55567308,
E01003914,Southwark 024B,E02000830,Southwark 024,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003914,Southwark 024B,4.023399243,,4.023399243,,0.015259467,0.952820133,0.210451172,0.087767807,2.77698579,,,,0.981777738,22.86716289,23.84894062,22.87104949,4.238505099,0.023261893,27.13281649,0.398244003,3.085690401,,,3.483934404,61.26607655,,,,0.423669544,,,,0.423669544,12.16750829,22.76524882,3.343122893,38.69954954,0.034373912
E01003915,Southwark 024C,E02000830,Southwark 024,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003915,Southwark 024C,1.415917108,,1.415917108,,,1.580705584,0.258605918,,1.839311502,,,,,25.10764655,25.10764655,22.04555578,2.011484919,0.020454074,24.07749477,1.263149553,12.31050643,0.029412925,,13.6030689,66.04343884,,,,,,,,,0.792770162,25.17809054,7.985700457,33.95656116,
E01003917,Southwark 020C,E02000826,Southwark 020,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003917,Southwark 020C,0.284471692,,0.284471692,,,,0.052885584,,0.052885584,,,,0.581046878,26.62194768,27.20299456,18.29680308,,0.045199477,18.34200255,1.057292345,11.55689564,,,12.61418799,58.49654237,,,,,,,,,9.758347556,27.29700462,4.448105455,41.50345763,
E01003922,Southwark 021D,E02000827,Southwark 021,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003922,Southwark 021D,5.93460888,,5.93460888,,0.010639422,0.994513376,9.007386026,1.830337799,12.89617936,,,,,16.49553039,16.49553039,26.28969635,,4.028356291,30.31805264,2.995577295,9.386068429,,,12.38164572,78.026017,,,,,,,,,0.905508886,17.17744489,3.651722826,21.7346766,0.239306395
E01003930,Southwark 034A,E02006802,Southwark 034,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003930,Southwark 034A,12.83015114,,12.83015114,,0.0025139,1.31988338,1.036422936,,2.607696314,,,,0.126036465,17.95146962,18.07750609,30.35324727,7.724484921,0.027215133,38.10494733,3.966713538,13.3085928,0.030111352,,17.30541769,88.92571855,,,,,,,0.011229003,0.011229003,0.178563059,8.571608557,2.312880828,11.07428145,
E01003942,Southwark 006D,E02000812,Southwark 006,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003942,Southwark 006D,21.67768724,,21.67768724,,,0.132369377,0.625327307,,0.757696685,,,,,12.59131637,12.59131637,26.14070437,0.010628935,0.03368207,26.18501538,2.487661577,12.47483971,0.011605933,,14.97410722,76.18582289,,,,,,,,,0.984921939,14.3836675,6.062422423,21.43101186,2.383165257
E01003952,Southwark 030A,E02000836,Southwark 030,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003952,Southwark 030A,1.363150548,,1.363150548,,0.003635045,0.340244681,4.437513204,0.157677766,5.298940149,,,,,28.683149,28.683149,26.34645681,0.011397314,0.857429007,27.21528314,1.696827459,2.861691055,,,4.558518514,67.11904135,,,,,,,,,0.66309745,31.87604878,0.341812423,32.88095865,
E01003955,Southwark 028B,E02000834,Southwark 028,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003955,Southwark 028B,0.780567222,0.115769766,0.896336989,,0.001091912,0.070067686,0.312535437,,0.49179431,,,,0.118823991,28.68533682,28.80416081,21.30260238,0.003164402,0.173918739,21.47968552,0.216628957,3.385842205,,,3.602471161,55.27444879,,0.391687555,0.391687555,,,,,,,41.75509585,2.578767809,44.72555121,
E01003956,Southwark 030C,E02000836,Southwark 030,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003956,Southwark 030C,4.337959474,,4.337959474,,,0.046911336,0.369985078,,0.416896414,,,,,30.51716654,30.51716654,26.4445843,0.007514986,,26.45209928,0.186916133,1.280224267,,,1.4671404,63.19126212,,,,,,,,,,36.48491808,0.323819799,36.80873788,
E01003960,Southwark 012A,E02000818,Southwark 012,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003960,Southwark 012A,2.572858993,,2.572858993,,,0.710560027,1.114535968,0.198557931,2.023653926,,,,,19.45245708,19.45245708,30.25563417,0.013850541,0.037811311,30.30729602,0.351720627,12.34125745,0.009227297,,12.70220537,67.05847139,,,,,,,,,10.2596217,17.61032839,5.071578514,32.94152861,
E01003976,Southwark 036D,E02006942,Southwark 036,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003976,Southwark 036D,1.40107985,,1.40107985,,0.032267794,0.080199438,1.096071528,,4.403050359,,,,0.243821094,23.88147035,24.12529144,25.339891,3.807472,0.173509772,29.32087277,2.071586738,17.92300417,0.023841555,,20.01843246,79.26872688,,,,0.038737749,,,,0.038737749,1.5108566,15.06936631,3.92150087,20.54046153,0.190811583
E01003977,Southwark 010A,E02000816,Southwark 010,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003977,Southwark 010A,18.7239992,,18.7239992,,0.000147423,,0.684352848,,0.699095114,,,,,16.46301605,16.46301605,21.54684707,4.537168717,0.039848423,26.12386421,0.522298533,11.53006808,0.45442069,,12.5067873,74.51676188,,0.497158576,0.497158576,,,,,,0.914629557,16.30550856,5.026069686,22.74336638,2.739871741
E01003979,Southwark 006E,E02000812,Southwark 006,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003979,Southwark 006E,7.023740657,,7.023740657,,0.006406517,1.441716504,1.005331295,3.431213999,6.518913539,,,,0.81624211,14.3439657,15.16020781,20.30118396,0.012550698,0.054391386,20.36812604,4.793306812,22.12534885,0.08466568,,27.00332134,76.0743094,,,,,,,,,2.424626379,12.67041673,5.880551816,20.97559492,2.950095681
E01003980,Southwark 013A,E02000819,Southwark 013,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003980,Southwark 013A,1.661906251,,1.661906251,,0.027155464,0.200836441,1.073911951,8.793460689,12.78375548,,,,0.072246251,13.9636345,14.03588075,17.1592072,0.00240276,0.045397898,17.20700786,12.3609399,25.41205907,,,37.77299897,83.46154931,,,,,,,,,1.77665203,8.412372525,3.791527249,13.9805518,2.55789889
E01003999,Southwark 014E,E02000820,Southwark 014,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01003999,Southwark 014E,4.892925079,,4.892925079,,,1.69775787,,,1.69775787,,,,,19.17807642,19.17807642,23.06221123,0.005012051,0.031469266,23.09869255,0.560109487,12.0928949,,,12.65300439,61.5204563,,,,0.238895031,,,,0.238895031,9.901013024,24.7623032,3.577332443,38.4795437,
E01004010,Southwark 022D,E02000828,Southwark 022,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004010,Southwark 022D,6.211464038,0.077784368,6.289248406,,,0.263274591,1.779299439,,2.04257403,,,,,15.32355649,15.32355649,24.75302739,0.000704839,0.020160579,24.77389281,1.189148835,6.102448679,,,7.291597514,55.72086925,,1.815430625,1.815430625,1.324443713,,,,1.324443713,14.46319016,19.83059383,3.819327337,41.25298567,3.026145077
E01004013,Southwark 019D,E02000825,Southwark 019,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004013,Southwark 019D,2.469472744,,2.469472744,,,,1.33829592,,1.33829592,,,,,22.11496618,22.11496618,26.71422659,,,26.71422659,0.272761385,9.861208719,,,10.1339701,62.77093154,,,,,,,,,4.322852707,27.7377861,3.040149308,35.10078811,2.128280347
E01004014,Southwark 019E,E02000825,Southwark 019,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004014,Southwark 019E,5.93238579,,5.93238579,,,,,,,,,,1.01653592,20.88556541,21.90210133,23.47962109,0.007226205,0.084245233,23.57109252,2.760068356,12.24951645,,,15.0095848,66.41516445,,,,,,,,,5.366474021,18.71531193,9.503049598,33.58483555,
E01004021,Southwark 028D,E02000834,Southwark 028,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004021,Southwark 028D,0.027283341,,0.027283341,,0.000838883,0.080509053,0.337547839,0.233714228,0.735659436,,,,0.105377039,24.48551455,24.59089159,20.66394315,0.007587631,0.007305972,20.67883675,0.468793095,5.118885914,,,5.587679009,51.62035013,,,,,,,,,,45.25990293,2.97937791,48.23928084,0.140369031
E01004023,Southwark 004D,E02000810,Southwark 004,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004023,Southwark 004D,4.697624999,,4.697624999,,,,0.678803087,0.006080877,0.684883964,,,,,18.73541744,18.73541744,27.23557594,1.668490511,0.115076981,29.01914343,0.545512544,14.04324254,0.114876574,,14.70363166,67.8407015,,,,,0.103750782,,,0.103750782,4.287144102,20.89467451,6.700153263,31.98572266,0.173575841
E01004030,Southwark 007A,E02000813,Southwark 007,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004030,Southwark 007A,7.73726746,0.251531827,7.988799287,,0.009403553,0.444501149,0.880341175,,2.265197638,,,,,22.40943776,22.40943776,20.88338586,1.148500527,0.015464849,22.04735123,0.976938993,18.12914513,0.244529636,,19.35061376,74.06139968,,,,,0.002719014,,,0.002719014,10.43142148,12.3754925,3.128967331,25.93860032,
E01004032,Southwark 001B,E02000807,Southwark 001,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004032,Southwark 001B,8.964109078,,8.964109078,,,,,,,,,,0.055848117,18.06694355,18.12279166,17.82641392,,0.047925077,17.874339,0.234033213,19.03011773,,,19.26415094,64.22539068,,,,0.682880094,,,10.28209795,10.96497805,1.197010601,20.75946221,2.853158462,35.77460932,
E01004034,Southwark 007D,E02000813,Southwark 007,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004034,Southwark 007D,0.297663286,,0.297663286,,,,0.759868997,,0.759868997,,,,,9.685852989,9.685852989,20.33364074,0.011078422,0.025193753,20.36991291,1.586831003,11.97243762,0.003794669,,13.56306329,44.67636148,,,,,5.41034e-05,,,5.41034e-05,38.82574958,9.331357538,7.166477302,55.32363852,
E01004037,Southwark 010B,E02000816,Southwark 010,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004037,Southwark 010B,2.528459283,,2.528459283,,0.008616089,1.439528288,0.430230086,6.920789163,9.65215639,,,,,12.02041763,12.02041763,21.29764228,8.320195768,0.091243811,29.70908186,2.080131249,17.81607213,0.014305934,,19.91050931,73.82062448,,,,,,,,,0.58260416,14.15073666,11.28337712,26.01671794,0.162657581
E01004042,Southwark 010D,E02000816,Southwark 010,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004042,Southwark 010D,2.017853712,,2.017853712,,0.004029732,0.153122996,2.741342844,0.111263919,3.408702958,,,,0.159109275,19.26801673,19.427126,24.00047972,8.754041284,0.05267761,32.80719861,0.865975762,11.94751594,,,12.8134917,70.47437298,,1.01541978,1.01541978,,,,,,4.375946847,15.13106937,8.704142117,29.22657811,0.299048908
E01004043,Southwark 010E,E02000816,Southwark 010,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004043,Southwark 010E,4.894892097,,4.894892097,,,0.043831013,0.918599033,,0.962430046,,,,0.070972645,22.75970232,22.83067496,23.17600113,0.004210845,0.722576296,23.90278827,0.217735929,8.957698639,,,9.175434568,61.76621994,,1.10100158,1.10100158,0.745361627,,,,0.745361627,,32.92051962,1.066027247,35.83291007,2.400869986
E01004047,Southwark 027B,E02000833,Southwark 027,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004047,Southwark 027B,1.212270725,,1.212270725,,,0.356957137,0.538516844,,0.895473981,,,,,14.43379938,14.43379938,31.77472736,0.008319625,,31.78304698,3.759333356,5.829092713,,,9.588426069,57.91301714,,,,,,,,,,25.06255926,17.0244236,42.08698286,
E01004051,Southwark 027E,E02000833,Southwark 027,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004051,Southwark 027E,0.049072314,,0.049072314,0.042661457,3.80629e-05,0.06264791,,,0.066454202,,,,2.024276722,15.21069123,17.23496796,21.7156082,2.096419294,0.060645426,23.87267292,2.909625711,12.87502213,0.007326409,,15.79197425,57.0578031,,,,0.597375877,,,,0.597375877,1.454668762,19.09405897,21.79609329,42.9421969,
E01004060,Southwark 008E,E02000814,Southwark 008,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004060,Southwark 008E,0.385440364,,0.385440364,,0.001951611,2.045447002,0.545629479,,2.786237627,,,,,22.55368471,22.55368471,27.71406441,0.008916311,0.047381137,27.77036186,2.289925887,18.80556936,0.265291328,,21.36078657,74.85651114,,,,,,,1.362254417,1.362254417,2.844781013,14.41492442,6.52152901,25.14348886,
E01004066,Southwark 025E,E02000831,Southwark 025,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01004066,Southwark 025E,9.035820138,,9.035820138,,0.003845705,0.45733744,0.057294877,,0.89920278,,,,0.612758158,19.36610097,19.97885913,19.75471659,0.008220739,0.645523767,20.40846109,1.078843055,8.00452262,,,9.083365675,59.40570881,,,,,,,,,0.128027356,37.29840356,3.167860273,40.59429119,
E01032584,Southwark 034E,E02006802,Southwark 034,E09000028,Southwark,Greater London LSOAs by separate boroughs/Southwark.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Southwark.shp|layername=Southwark,E01032584,Southwark 034E,5.962450328,,5.962450328,,5.31427e-05,3.455637289,0.771652135,,4.232603689,,,,0.145859853,15.99774868,16.14360853,36.66314951,,0.239331746,36.90248126,6.067713194,17.06041835,0.014713614,,23.14284516,86.38398897,,,,,,,,,0.138438343,9.119104294,4.358468395,13.61601103,
